Date,Ticker,BRIGADE.NS,DLF.NS,GODREJPROP.NS,IBREALEST.NS,LODHA.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PRESTIGE.NS,SOBHA.NS,SUNTECK.NS
2012-12-17,High,57.900001525878906,219.6999969482422,308.25762939453125,74.9000015258789,,292.0,254.0,172.0,376.54998779296875,227.35000610351562
2012-12-17,Low,55.20000076293945,216.75,301.37542724609375,72.5,,280.0,238.60000610351562,166.35000610351562,373.95001220703125,200.5500030517578
2012-12-17,Open,55.36666488647461,218.0,303.0029602050781,73.19999694824219,,281.1499938964844,247.0,170.10000610351562,376.0,209.5
2012-12-17,Volume,453900.0,3373599.0,24543.0,6191001.0,,43104.0,607446.0,273554.0,180344.0,22242.0
2012-12-18,Adj Close,57.19527816772461,201.67953491210938,305.15045166015625,69.86300659179688,,269.1430358886719,235.93295288085938,162.84471130371094,330.9564514160156,207.21949768066406
2012-12-18,Close,63.233333587646484,223.4499969482422,312.37298583984375,75.30000305175781,,281.75,246.4499969482422,172.75,379.1499938964844,214.875
2012-12-18,High,64.80000305175781,224.0,316.2093505859375,75.80000305175781,,290.0,249.5,177.6999969482422,382.0,217.5
2012-12-18,Low,55.733333587646484,215.5,299.00384521484375,71.69999694824219,,280.04998779296875,246.0,167.6999969482422,377.0,212.75
2012-12-18,Open,57.20000076293945,217.6999969482422,299.027099609375,74.3499984741211,,283.70001220703125,247.5,170.9499969482422,378.0,213.14999389648438
2012-12-18,Volume,1962201.0,7970330.0,128359.0,8713201.0,,119221.0,36106.0,203667.0,47159.0,11172.0
2012-12-19,Adj Close,66.33085632324219,203.3493194580078,299.449462890625,69.30632019042969,,283.2330627441406,238.757080078125,166.8981475830078,336.89215087890625,212.4029541015625
2012-12-19,Close,73.33333587646484,225.3000030517578,306.5370788574219,74.69999694824219,,296.5,249.39999389648438,177.0500030517578,385.95001220703125,220.25
2012-12-19,High,74.93333435058594,228.39999389648438,315.7443542480469,76.5,,319.20001220703125,254.5,191.60000610351562,388.5,221.0
2012-12-19,Low,63.03333282470703,223.0500030517578,305.09552001953125,73.69999694824219,,283.5,246.0,173.0,375.5,211.5
2012-12-19,Open,64.06666564941406,225.35000610351562,312.37298583984375,75.75,,283.5,246.10000610351562,173.6999969482422,379.95001220703125,215.0
2012-12-19,Volume,6636154.0,12355664.0,72049.0,5568219.0,,478109.0,232111.0,1473722.0,153011.0,35242.0
2012-12-20,Adj Close,60.813323974609375,203.8908233642578,296.678466796875,68.79605102539062,,289.0123291015625,234.5448760986328,173.5910186767578,343.8316345214844,213.8736114501953
2012-12-20,Close,67.23332977294922,225.89999389648438,303.70050048828125,74.1500015258789,,302.54998779296875,245.0,184.14999389648438,393.8999938964844,221.77499389648438
2012-12-20,High,74.26666259765625,227.5500030517578,311.4894714355469,75.19999694824219,,310.70001220703125,252.0,186.1999969482422,397.0,226.02499389648438
2012-12-20,Low,66.0999984741211,220.3000030517578,302.3054504394531,72.80000305175781,,292.1000061035156,241.0,175.1999969482422,386.54998779296875,219.5
2012-12-20,Open,73.33333587646484,224.14999389648438,311.4894714355469,74.69999694824219,,300.0,252.0,177.0,390.0,220.72500610351562
2012-12-20,Volume,2456049.0,8435557.0,81365.0,5577838.0,,161696.0,55975.0,730608.0,313232.0,77516.0
2012-12-21,Adj Close,61.265586853027344,198.06924438476562,291.6588439941406,65.91987609863281,,281.1792297363281,228.6573028564453,166.9923858642578,337.5904541015625,212.08953857421875
2012-12-21,Close,67.73332977294922,219.4499969482422,298.56207275390625,71.05000305175781,,294.3500061035156,238.85000610351562,177.14999389648438,386.75,219.9250030517578
2012-12-21,High,69.96666717529297,227.60000610351562,305.6767883300781,73.8499984741211,,307.5,250.10000610351562,184.4499969482422,392.0,223.875
2012-12-21,Low,65.33333587646484,218.75,297.6087951660156,70.55000305175781,,291.29998779296875,238.0,174.35000610351562,358.0,217.85000610351562
2012-12-21,Open,66.76666259765625,223.85000610351562,303.70050048828125,73.25,,302.0,247.5,182.75,392.0,222.5
2012-12-21,Volume,2143626.0,8129243.0,26846.0,6772615.0,,67241.0,260430.0,281303.0,63946.0,13856.0
2012-12-24,Adj Close,60.632423400878906,201.63441467285156,295.9970703125,66.01266479492188,,278.2657165527344,235.35855102539062,169.06625366210938,333.8370666503906,214.11473083496094
2012-12-24,Close,67.03333282470703,223.39999389648438,303.0029602050781,71.1500015258789,,291.29998779296875,245.85000610351562,179.35000610351562,382.45001220703125,222.02499389648438
2012-12-24,High,71.76666259765625,224.25,304.5375061035156,71.94999694824219,,304.20001220703125,249.0,182.4499969482422,389.5,222.77499389648438
2012-12-24,Low,66.26666259765625,219.75,298.538818359375,70.44999694824219,,290.29998779296875,239.25,177.0500030517578,377.20001220703125,219.52499389648438
2012-12-24,Open,69.86666870117188,220.89999389648438,299.329345703125,71.69999694824219,,291.25,239.25,177.0500030517578,384.95001220703125,222.125
2012-12-24,Volume,1234989.0,4490902.0,21285.0,3709554.0,,31151.0,28684.0,186316.0,29827.0,11758.0
2012-12-26,Adj Close,60.27061462402344,203.6652069091797,292.9535217285156,66.8476791381836,,275.5432434082031,233.0609893798828,168.26498413085938,330.1709289550781,217.00782775878906
2012-12-26,Close,66.63333129882812,225.64999389648438,299.8873596191406,72.05000305175781,,288.45001220703125,243.4499969482422,178.5,378.25,225.02499389648438
2012-12-26,High,67.86666870117188,226.89999389648438,311.32672119140625,73.0999984741211,,296.29998779296875,253.0,181.3000030517578,390.95001220703125,226.5
2012-12-26,Low,65.53333282470703,223.85000610351562,298.538818359375,71.30000305175781,,286.6499938964844,242.0500030517578,177.0,376.29998779296875,222.3000030517578
2012-12-26,Open,67.56666564941406,224.39999389648438,311.32672119140625,71.9000015258789,,293.3500061035156,249.1999969482422,179.64999389648438,390.95001220703125,222.5
2012-12-26,Volume,494632.0,4740258.0,48701.0,4294120.0,,25532.0,533653.0,215131.0,18335.0,20364.0
2012-12-27,Adj Close,58.34099578857422,203.12367248535156,291.20458984375,66.1518325805664,,281.2270202636719,236.31590270996094,167.36949157714844,333.4878234863281,230.70191955566406
2012-12-27,Close,64.5,225.0500030517578,298.0970764160156,71.30000305175781,,294.3999938964844,246.85000610351562,177.5500030517578,382.04998779296875,239.22500610351562
2012-12-27,High,67.0,227.0,305.83953857421875,73.05000305175781,,298.0,252.0,184.5,384.0,263.0
2012-12-27,Low,63.733333587646484,222.39999389648438,297.6553039550781,70.75,,288.45001220703125,245.0,175.75,377.20001220703125,225.72500610351562
2012-12-27,Open,66.63333129882812,226.39999389648438,304.5142517089844,72.3499984741211,,291.8999938964844,245.39999389648438,179.6999969482422,381.0,225.72500610351562
2012-12-27,Volume,441402.0,5389642.0,37011.0,7981105.0,,28583.0,362549.0,751870.0,24553.0,180878.0
2012-12-28,Adj Close,57.04452896118164,202.98828125,290.2961120605469,67.54352569580078,,279.5552978515625,247.8038330078125,168.73634338378906,338.8561706542969,228.65264892578125
2012-12-28,Close,63.06666564941406,224.89999389648438,297.16705322265625,72.80000305175781,,292.6499938964844,258.8500061035156,179.0,388.20001220703125,237.10000610351562
2012-12-28,High,66.66666412353516,227.0,302.7472229003906,73.8499984741211,,297.0,263.54998779296875,183.6999969482422,392.0,244.0
2012-12-28,Low,62.733333587646484,223.3000030517578,295.3069763183594,71.4000015258789,,290.5,239.60000610351562,176.14999389648438,377.0,233.0
2012-12-28,Open,65.06666564941406,226.89999389648438,298.724853515625,72.0999984741211,,292.6499938964844,243.0,179.6999969482422,383.8500061035156,240.22500610351562
2012-12-28,Volume,446812.0,3012230.0,24597.0,5633953.0,,45266.0,206432.0,571440.0,38961.0,86454.0
2012-12-31,Adj Close,56.170169830322266,208.1329803466797,290.455078125,69.44548797607422,,275.2566833496094,245.93701171875,169.11338806152344,331.5238952636719,226.09703063964844
2012-12-31,Close,62.099998474121094,230.60000610351562,297.3298034667969,74.8499984741211,,288.1499938964844,256.8999938964844,179.39999389648438,379.79998779296875,234.4499969482422
2012-12-31,High,64.56666564941406,232.3000030517578,301.7939147949219,75.5,,294.5,259.8999938964844,182.60000610351562,390.95001220703125,238.5
2012-12-31,Low,61.5,225.0,296.2137756347656,72.3499984741211,,285.75,250.0,178.0,377.20001220703125,232.85000610351562
2012-12-31,Open,63.0,225.10000610351562,298.9108581542969,72.5,,291.5,259.8500061035156,179.0,389.0,237.0
2012-12-31,Volume,311577.0,6874418.0,16980.0,6384198.0,,27749.0,125155.0,227107.0,26065.0,17990.0
2013-01-01,Adj Close,56.893775939941406,212.42015075683594,292.9081115722656,72.1361083984375,,289.82427978515625,244.69248962402344,174.86363220214844,336.2375183105469,226.14524841308594
2013-01-01,Close,62.900001525878906,235.35000610351562,299.84088134765625,77.75,,303.3999938964844,255.60000610351562,185.5,385.20001220703125,234.5
2013-01-01,High,64.0,236.0,300.8638916015625,78.05000305175781,,305.20001220703125,259.8500061035156,186.5,398.75,241.97500610351562
2013-01-01,Low,62.36666488647461,231.85000610351562,298.30633544921875,75.0999984741211,,291.0,251.5500030517578,180.0,382.1000061035156,234.0
2013-01-01,Open,62.599998474121094,233.64999389648438,299.9106140136719,75.69999694824219,,293.0,258.29998779296875,181.10000610351562,385.0,239.85000610351562
2013-01-01,Volume,479586.0,5530027.0,21326.0,6590824.0,,83811.0,117707.0,153887.0,60007.0,55448.0
2013-01-02,Adj Close,59.42641067504883,212.28477478027344,299.99456787109375,71.11553192138672,,284.85699462890625,253.97854614257812,178.68141174316406,336.89215087890625,226.53099060058594
2013-01-02,Close,65.69999694824219,235.1999969482422,307.0950927734375,76.6500015258789,,298.20001220703125,265.29998779296875,189.5500030517578,385.95001220703125,234.89999389648438
2013-01-02,High,66.33333587646484,239.0,309.2109069824219,78.6500015258789,,308.75,268.3999938964844,191.85000610351562,391.79998779296875,238.0
2013-01-02,Low,63.20000076293945,234.0,295.2837219238281,76.5,,296.3999938964844,256.20001220703125,186.1999969482422,383.0,233.5
2013-01-02,Open,63.46666717529297,237.10000610351562,297.7947998046875,78.5,,306.0,259.5,187.64999389648438,388.8999938964844,237.5
2013-01-02,Volume,1182307.0,4794908.0,102263.0,5997381.0,,97329.0,133707.0,436602.0,443936.0,51026.0
2013-01-03,Adj Close,59.96912384033203,215.62425231933594,301.1302490234375,72.18250274658203,,285.3345947265625,252.7340545654297,176.65467834472656,340.0345458984375,226.36224365234375
2013-01-03,Close,66.30000305175781,238.89999389648438,308.25762939453125,77.80000305175781,,298.70001220703125,264.0,187.39999389648438,389.54998779296875,234.72500610351562
2013-01-03,High,67.80000305175781,240.6999969482422,310.58270263671875,78.5999984741211,,305.0,275.0,190.4499969482422,391.0,235.5
2013-01-03,Low,65.73332977294922,233.5500030517578,304.5840148925781,76.25,,296.1000061035156,259.1499938964844,185.0,385.0,232.89999389648438
2013-01-03,Open,66.0999984741211,236.85000610351562,310.48968505859375,77.0,,299.8999938964844,266.5,189.85000610351562,388.0,235.0
2013-01-03,Volume,867546.0,5511609.0,35222.0,6922888.0,,41069.0,38702.0,122487.0,205644.0,18298.0
2013-01-04,Adj Close,60.089717864990234,214.58631896972656,295.81536865234375,72.87834930419922,,286.52862548828125,249.00045776367188,174.0623779296875,336.80487060546875,228.41152954101562
2013-01-04,Close,66.43333435058594,237.75,302.81695556640625,78.55000305175781,,299.95001220703125,260.1000061035156,184.64999389648438,385.8500061035156,236.85000610351562
2013-01-04,High,68.0,238.39999389648438,310.1641845703125,78.94999694824219,,308.0,262.70001220703125,188.14999389648438,393.0,237.47500610351562
2013-01-04,Low,65.36666870117188,233.60000610351562,301.7939147949219,76.5,,296.3500061035156,256.6499938964844,184.0500030517578,381.6000061035156,234.0500030517578
2013-01-04,Open,66.5999984741211,234.75,308.7691345214844,77.0,,296.75,262.0,185.25,389.8999938964844,235.0
2013-01-04,Volume,502657.0,4855432.0,46471.0,6611342.0,,171034.0,51663.0,63349.0,57309.0,12802.0
2013-01-07,Adj Close,60.0294189453125,212.1493682861328,288.5017395019531,72.60000610351562,,285.0002746582031,246.89434814453125,169.20767211914062,338.3760070800781,226.98907470703125
2013-01-07,Close,66.36666870117188,235.0500030517578,295.3302307128906,78.25,,298.3500061035156,257.8999938964844,179.5,387.6499938964844,235.375
2013-01-07,High,68.30000305175781,238.75,302.9564514160156,80.0,,305.0,263.5,186.6999969482422,393.95001220703125,237.5
2013-01-07,Low,65.69999694824219,233.5,294.0281982421875,77.5999984741211,,296.6000061035156,252.5,169.0500030517578,386.0,232.5
2013-01-07,Open,66.76666259765625,236.5,299.9338684082031,78.8499984741211,,300.04998779296875,252.5,185.0,387.8999938964844,237.5
2013-01-07,Volume,667989.0,3080593.0,84593.0,8762891.0,,81315.0,40262.0,255822.0,41109.0,15474.0
2013-01-08,Adj Close,59.788211822509766,213.99964904785156,287.6159362792969,74.03809356689453,,280.6061096191406,244.83609008789062,166.23829650878906,339.6854248046875,229.1348114013672
2013-01-08,Close,66.0999984741211,237.10000610351562,294.4234619140625,79.80000305175781,,293.75,255.75,176.35000610351562,389.1499938964844,237.60000610351562
2013-01-08,High,66.93333435058594,237.60000610351562,302.2589416503906,80.0,,300.0,261.0,182.25,392.0,237.9499969482422
2013-01-08,Low,65.53333282470703,232.5500030517578,290.23834228515625,76.9000015258789,,292.0,252.10000610351562,174.64999389648438,385.0,234.75
2013-01-08,Open,66.30000305175781,234.3000030517578,295.2837219238281,77.8499984741211,,300.0,258.6000061035156,178.0,386.1499938964844,235.0
2013-01-08,Volume,196359.0,3494795.0,129232.0,7676108.0,,27657.0,89056.0,137281.0,25311.0,13206.0
2013-01-09,Adj Close,59.84851837158203,210.88577270507812,284.8903503417969,72.87834930419922,,275.8775939941406,244.7882537841797,164.6829071044922,334.3171081542969,235.01747131347656
2013-01-09,Close,66.16666412353516,233.64999389648438,291.6333923339844,78.55000305175781,,288.79998779296875,255.6999969482422,174.6999969482422,383.0,243.6999969482422
2013-01-09,High,68.5,239.60000610351562,301.7939147949219,80.9000015258789,,296.95001220703125,258.45001220703125,179.9499969482422,391.0,280.0
2013-01-09,Low,66.0,232.64999389648438,290.68011474609375,78.0,,288.0,254.25,173.1999969482422,381.5,237.5500030517578
2013-01-09,Open,66.4000015258789,236.9499969482422,297.446044921875,79.94999694824219,,296.6499938964844,257.79998779296875,176.8000030517578,391.0,238.0
2013-01-09,Volume,552136.0,3921152.0,97704.0,11802393.0,,44765.0,12044.0,103381.0,52490.0,373834.0
2013-01-10,Adj Close,58.12993621826172,210.930908203125,285.5490417480469,71.16191101074219,,270.9580078125,244.16598510742188,158.83840942382812,340.9947814941406,234.82461547851562
2013-01-10,Close,64.26666259765625,233.6999969482422,292.3076477050781,76.69999694824219,,283.6499938964844,255.0500030517578,168.5,390.6499938964844,243.5
2013-01-10,High,66.83333587646484,236.35000610351562,295.14422607421875,79.4000015258789,,291.6499938964844,275.0,177.6999969482422,397.70001220703125,257.5
2013-01-10,Low,64.03333282470703,231.60000610351562,291.1916198730469,76.19999694824219,,282.6499938964844,253.3000030517578,165.0,372.1000061035156,241.0
2013-01-10,Open,66.73332977294922,235.39999389648438,293.1446838378906,78.94999694824219,,290.3999938964844,275.0,176.6999969482422,372.1000061035156,248.5749969482422
2013-01-10,Volume,254418.0,3315463.0,25614.0,6705719.0,,51129.0,17325.0,478728.0,137414.0,287190.0
2013-01-11,Adj Close,55.9591178894043,207.99755859375,282.5509338378906,69.86300659179688,,258.7784729003906,240.62387084960938,158.9797821044922,336.89215087890625,236.3193817138672
2013-01-11,Close,61.86666488647461,230.4499969482422,289.2385559082031,75.30000305175781,,270.8999938964844,251.35000610351562,168.64999389648438,385.95001220703125,245.0500030517578
2013-01-11,High,64.56666564941406,234.89999389648438,297.4925537109375,77.44999694824219,,288.0,262.0,172.0,394.79998779296875,252.5
2013-01-11,Low,61.36666488647461,229.60000610351562,287.86676025390625,74.8499984741211,,267.0,245.0,166.10000610351562,382.5,242.52499389648438
2013-01-11,Open,64.56666564941406,234.0,293.60968017578125,77.0,,287.29998779296875,262.0,169.6999969482422,394.45001220703125,245.0
2013-01-11,Volume,202048.0,2911277.0,34801.0,7268596.0,,198597.0,47678.0,141817.0,67269.0,77438.0
2013-01-14,Adj Close,55.657615661621094,223.11563110351562,283.7774658203125,72.73917388916016,,269.2862854003906,236.22015380859375,164.30581665039062,347.1486511230469,239.14019775390625
2013-01-14,Close,61.53333282470703,247.1999969482422,290.4941101074219,78.4000015258789,,281.8999938964844,246.75,174.3000030517578,397.70001220703125,247.97500610351562
2013-01-14,High,62.0,248.85000610351562,292.95867919921875,78.69999694824219,,283.5,258.6000061035156,175.0,399.70001220703125,254.0
2013-01-14,Low,59.233333587646484,230.4499969482422,288.30853271484375,74.4000015258789,,268.1000061035156,246.0,165.0,377.0,243.85000610351562
2013-01-14,Open,62.0,231.60000610351562,292.2611389160156,75.19999694824219,,273.6000061035156,250.64999389648438,167.5,385.95001220703125,245.02499389648438
2013-01-14,Volume,355018.0,10448065.0,38358.0,7127776.0,,137561.0,11100.0,230621.0,154773.0,229600.0
2013-01-15,Adj Close,56.0797119140625,228.30540466308594,286.4121398925781,74.64115142822266,,277.1671142578125,235.550048828125,166.37965393066406,367.3123779296875,238.53744506835938
2013-01-15,Close,62.0,252.9499969482422,293.191162109375,80.44999694824219,,290.1499938964844,246.0500030517578,176.5,420.79998779296875,247.35000610351562
2013-01-15,High,63.5,254.5,297.143798828125,80.94999694824219,,291.3999938964844,252.6999969482422,177.5,426.0,251.0
2013-01-15,Low,61.33333206176758,246.8000030517578,288.8898010253906,78.0,,280.1000061035156,243.14999389648438,173.0,398.0,242.3249969482422
2013-01-15,Open,61.70000076293945,249.3000030517578,292.49365234375,78.5999984741211,,281.0,252.6999969482422,173.0,398.79998779296875,249.5
2013-01-15,Volume,247650.0,11980482.0,144419.0,8225957.0,,115458.0,25633.0,1551485.0,807476.0,252516.0
2013-01-16,Adj Close,54.421443939208984,224.33409118652344,284.5496826171875,72.36805725097656,,291.1616516113281,244.69248962402344,165.57839965820312,350.64019775390625,240.70729064941406
2013-01-16,Close,60.166664123535156,248.5500030517578,291.28460693359375,78.0,,304.79998779296875,255.60000610351562,175.64999389648438,401.70001220703125,249.60000610351562
2013-01-16,High,62.20000076293945,253.39999389648438,297.56231689453125,81.75,,307.79998779296875,262.8999938964844,178.6999969482422,422.0,256.0
2013-01-16,Low,60.0,247.5,288.35504150390625,77.55000305175781,,290.0,246.0500030517578,172.5,397.6000061035156,245.375
2013-01-16,Open,62.0,252.3000030517578,295.2837219238281,80.9000015258789,,290.70001220703125,246.0500030517578,176.9499969482422,422.0,246.0
2013-01-16,Volume,156268.0,8357338.0,58763.0,12874515.0,,539838.0,149382.0,280404.0,168026.0,479818.0
2013-01-17,Adj Close,54.99429702758789,232.41209411621094,283.595703125,72.69278717041016,,296.8931579589844,246.31996154785156,165.20135498046875,359.325439453125,242.05740356445312
2013-01-17,Close,60.79999923706055,257.5,290.3080749511719,78.3499984741211,,310.79998779296875,257.29998779296875,175.25,411.6499938964844,251.0
2013-01-17,High,61.96666717529297,259.3500061035156,293.6329345703125,79.9000015258789,,315.0,265.70001220703125,177.14999389648438,420.0,254.9499969482422
2013-01-17,Low,59.79999923706055,248.5,286.4949645996094,76.5,,296.3999938964844,252.0,172.60000610351562,399.8999938964844,248.52499389648438
2013-01-17,Open,60.36666488647461,249.64999389648438,291.2381286621094,78.3499984741211,,306.79998779296875,258.1499938964844,175.64999389648438,399.8999938964844,250.0500030517578
2013-01-17,Volume,147468.0,7178146.0,54753.0,7201211.0,,383939.0,69197.0,94187.0,566420.0,15738.0
2013-01-18,Adj Close,53.87874221801758,237.10548400878906,278.780517578125,74.3628158569336,,302.4814147949219,241.2940216064453,162.60903930664062,364.9992370605469,243.0217742919922
2013-01-18,Close,59.56666564941406,262.70001220703125,285.3789367675781,80.1500015258789,,316.6499938964844,252.0500030517578,172.5,418.1499938964844,252.0
2013-01-18,High,61.53333282470703,263.75,292.16815185546875,81.25,,319.79998779296875,261.5,176.39999389648438,421.3999938964844,253.3000030517578
2013-01-18,Low,59.33333206176758,254.1999969482422,283.65838623046875,78.1500015258789,,307.5,249.0,171.10000610351562,405.0,249.5
2013-01-18,Open,61.53333282470703,258.70001220703125,292.16815185546875,78.80000305175781,,312.8500061035156,257.0,171.10000610351562,412.8500061035156,250.77499389648438
2013-01-18,Volume,142932.0,7874531.0,30657.0,7960192.0,,203420.0,12229.0,54791.0,101973.0,19598.0
2013-01-21,Adj Close,54.27069091796875,231.37416076660156,277.962890625,74.27003479003906,,290.0153503417969,238.23056030273438,165.43701171875,364.82464599609375,241.1653594970703
2013-01-21,Close,60.0,256.3500061035156,284.54193115234375,80.05000305175781,,303.6000061035156,248.85000610351562,175.5,417.95001220703125,250.0749969482422
2013-01-21,High,61.93333435058594,261.8999938964844,288.30853271484375,81.5999984741211,,328.0,254.4499969482422,179.0,431.79998779296875,253.97500610351562
2013-01-21,Low,59.70000076293945,254.25,283.75140380859375,79.5,,300.25,248.14999389648438,172.5,416.0,247.625
2013-01-21,Open,59.83333206176758,260.0,288.30853271484375,80.3499984741211,,322.29998779296875,250.60000610351562,173.60000610351562,417.0,253.97500610351562
2013-01-21,Volume,153354.0,5780174.0,24229.0,5950758.0,,231140.0,7455.0,110634.0,173451.0,54428.0
2013-01-22,Adj Close,52.552120208740234,228.66644287109375,281.5742492675781,70.97636413574219,,297.5141296386719,236.55526733398438,163.9758758544922,371.0658264160156,240.65907287597656
2013-01-22,Close,58.099998474121094,253.35000610351562,288.23876953125,76.5,,311.45001220703125,247.10000610351562,173.9499969482422,425.1000061035156,249.5500030517578
2013-01-22,High,60.599998474121094,258.79998779296875,296.1440124511719,80.6500015258789,,313.0,251.3000030517578,179.75,427.0,252.47500610351562
2013-01-22,Low,57.33333206176758,249.60000610351562,284.84417724609375,76.0999984741211,,303.6000061035156,245.5,170.5500030517578,418.0,248.0
2013-01-22,Open,60.266666412353516,256.75,288.26202392578125,78.0,,305.75,251.3000030517578,173.5,420.04998779296875,251.89999389648438
2013-01-22,Volume,160701.0,4645198.0,88614.0,6364438.0,,102136.0,9696.0,224623.0,199276.0,3630.0
2013-01-23,Adj Close,51.617454528808594,226.7259063720703,278.9622497558594,70.280517578125,,290.779541015625,239.14002990722656,165.29562377929688,364.9119567871094,235.6925506591797
2013-01-23,Close,57.06666564941406,251.1999969482422,285.56494140625,75.75,,304.3999938964844,249.8000030517578,175.35000610351562,418.04998779296875,244.39999389648438
2013-01-23,High,58.83333206176758,258.6000061035156,290.3313293457031,79.0999984741211,,318.0,253.9499969482422,178.5,431.0,250.8000030517578
2013-01-23,Low,56.06666564941406,247.64999389648438,283.65838623046875,72.5,,301.6000061035156,247.0,171.10000610351562,414.3500061035156,236.47500610351562
2013-01-23,Open,58.83333206176758,255.10000610351562,290.3313293457031,77.55000305175781,,311.45001220703125,248.5500030517578,171.10000610351562,427.1499938964844,250.02499389648438
2013-01-23,Volume,124986.0,7479517.0,79946.0,14085834.0,,105451.0,45698.0,109345.0,73060.0,13874.0
2013-01-24,Adj Close,47.577308654785156,227.22232055664062,275.7596740722656,67.58990478515625,,283.9972229003906,241.3418731689453,164.30581665039062,345.577392578125,229.8098907470703
2013-01-24,Close,52.599998474121094,251.75,282.2865905761719,72.8499984741211,,297.29998779296875,252.10000610351562,174.3000030517578,395.8999938964844,238.3000030517578
2013-01-24,High,57.099998474121094,257.3999938964844,287.7970275878906,78.80000305175781,,308.29998779296875,262.0,182.0,416.5,246.0
2013-01-24,Low,52.0,244.64999389648438,279.93829345703125,70.5,,295.0,247.60000610351562,171.0,394.0,237.5
2013-01-24,Open,56.666664123535156,252.0,287.7970275878906,75.55000305175781,,303.0,255.0,174.5500030517578,416.45001220703125,245.0
2013-01-24,Volume,238441.0,10754676.0,36738.0,17439581.0,,44564.0,51064.0,271273.0,78492.0,13824.0
2013-01-25,Adj Close,48.723018646240234,234.44288635253906,282.3919372558594,70.88358306884766,,290.3974609375,241.77267456054688,169.67897033691406,366.0030517578125,231.03944396972656
2013-01-25,Close,53.86666488647461,259.75,289.0758056640625,76.4000015258789,,304.0,252.5500030517578,180.0,419.29998779296875,239.5749969482422
2013-01-25,High,54.5,261.8500061035156,291.5171203613281,77.0,,305.0,254.0,183.64999389648438,424.0,244.89999389648438
2013-01-25,Low,51.599998474121094,245.5500030517578,279.93829345703125,70.80000305175781,,295.0,248.0,172.0,395.0,237.0
2013-01-25,Open,52.666664123535156,248.0,291.4938659667969,72.5,,295.0,250.0,179.0,402.0,242.5
2013-01-25,Volume,186510.0,9173123.0,23818.0,8192427.0,,30304.0,14071.0,153279.0,95226.0,8786.0
2013-01-28,Adj Close,49.748138427734375,240.7157745361328,284.0045471191406,71.53303527832031,,285.525634765625,245.74559020996094,173.1668243408203,366.8323059082031,233.3780517578125
2013-01-28,Close,55.0,266.70001220703125,290.7265930175781,77.0999984741211,,298.8999938964844,256.70001220703125,183.6999969482422,420.25,242.0
2013-01-28,High,55.599998474121094,268.25,293.8887023925781,78.3499984741211,,307.5,260.0,186.9499969482422,430.0,244.1999969482422
2013-01-28,Low,54.0,261.45001220703125,289.2385559082031,76.4000015258789,,298.20001220703125,253.0,174.4499969482422,419.20001220703125,239.0
2013-01-28,Open,54.0,261.95001220703125,289.2618103027344,76.4000015258789,,305.0,253.0,180.5,421.04998779296875,240.0
2013-01-28,Volume,86740.0,7365727.0,34908.0,4156945.0,,19030.0,15138.0,322318.0,179397.0,8498.0
2013-01-29,Adj Close,48.08985900878906,237.82752990722656,283.5730285644531,68.10020446777344,,281.7046203613281,249.23980712890625,174.0152587890625,373.02984619140625,232.29312133789062
2013-01-29,Close,53.166664123535156,263.5,290.28485107421875,73.4000015258789,,294.8999938964844,260.3500061035156,184.60000610351562,427.3500061035156,240.875
2013-01-29,High,56.86666488647461,273.3500061035156,292.95867919921875,78.6500015258789,,305.0,265.0,185.85000610351562,446.70001220703125,245.5
2013-01-29,Low,52.0,260.79998779296875,288.4015197753906,72.94999694824219,,292.54998779296875,255.0,181.0,421.04998779296875,239.5
2013-01-29,Open,55.33333206176758,267.0,292.6564025878906,77.0999984741211,,301.0,259.0,183.6999969482422,426.0,242.5
2013-01-29,Volume,204135.0,13994120.0,18739.0,10127361.0,,37209.0,75377.0,161543.0,431099.0,15270.0
2013-01-30,Adj Close,47.456703186035156,245.1834716796875,286.343994140625,69.77022552490234,,277.5970764160156,251.6331329345703,173.9209747314453,370.36749267578125,234.4147491455078
2013-01-30,Close,52.46666717529297,271.6499938964844,293.1214294433594,75.19999694824219,,290.6000061035156,262.8500061035156,184.5,424.29998779296875,243.0749969482422
2013-01-30,High,54.93333435058594,274.8999938964844,297.5855407714844,75.9000015258789,,299.04998779296875,263.8500061035156,185.0,439.8999938964844,247.10000610351562
2013-01-30,Low,51.633331298828125,264.6499938964844,284.2396545410156,73.80000305175781,,286.70001220703125,254.14999389648438,175.39999389648438,418.0,239.72500610351562
2013-01-30,Open,53.166664123535156,265.04998779296875,292.8424072265625,73.94999694824219,,297.3999938964844,258.04998779296875,185.0,419.0,241.0
2013-01-30,Volume,214090.0,11599253.0,313167.0,7503435.0,,20922.0,25304.0,211650.0,142239.0,4698.0
2013-01-31,Adj Close,47.54715347290039,250.55377197265625,282.14208984375,71.34748840332031,,278.21795654296875,260.3926696777344,170.1031951904297,374.6446838378906,233.23341369628906
2013-01-31,Close,52.56666564941406,277.6000061035156,288.8200378417969,76.9000015258789,,291.25,272.0,180.4499969482422,429.20001220703125,241.85000610351562
2013-01-31,High,53.666664123535156,279.3999938964844,296.2137756347656,77.30000305175781,,293.5,279.0,187.0,435.0,244.0
2013-01-31,Low,52.133331298828125,271.3999938964844,285.5184631347656,74.75,,287.04998779296875,260.1000061035156,177.60000610351562,420.04998779296875,240.0
