Date,Ticker,DISHTV.NS,HATHWAY.NS,INOXLEISUR.NS,NAZARA.NS,NETWORK18.NS,PVR.NS,SAREGAMA.NS,SUNTV.NS,TV18BRDCST.NS,ZEEL.NS
2003-06-23,Volume,,,,,0.0,,16231.0,,,22908951.0
2003-06-24,Adj Close,,,,,59.16952133178711,,34.2984733581543,,,21.922882080078125
2003-06-24,Close,,,,,59.39460372924805,,37.70005416870117,,,25.791744232177734
2003-06-24,High,,,,,59.39460372924805,,39.196651458740234,,,26.433103561401367
2003-06-24,Low,,,,,59.39460372924805,,37.55752182006836,,,25.65431022644043
2003-06-24,Open,,,,,59.39460372924805,,39.196651458740234,,,26.234586715698242
2003-06-24,Volume,,,,,0.0,,13772.0,,,10036748.0
2003-06-25,Adj Close,,,,,59.16952133178711,,33.585269927978516,,,22.455055236816406
2003-06-25,Close,,,,,59.39460372924805,,36.91612243652344,,,26.417831420898438
2003-06-25,High,,,,,59.39460372924805,,38.7690544128418,,,26.570537567138672
2003-06-25,Low,,,,,59.39460372924805,,35.63331985473633,,,25.959720611572266
2003-06-25,Open,,,,,59.39460372924805,,37.91385269165039,,,26.08188247680664
2003-06-25,Volume,,,,,0.0,,28986.0,,,8627465.0
2003-06-26,Adj Close,,,,,59.16952133178711,,32.742393493652344,,,23.597278594970703
2003-06-26,Close,,,,,59.39460372924805,,35.989654541015625,,,27.761629104614258
2003-06-26,High,,,,,59.39460372924805,,37.9851188659668,,,27.929603576660156
2003-06-26,Low,,,,,59.39460372924805,,34.920654296875,,,26.67742919921875
2003-06-26,Open,,,,,59.39460372924805,,37.05865478515625,,,26.67742919921875
2003-06-26,Volume,,,,,0.0,,71891.0,,,24264294.0
2003-06-27,Adj Close,,,,,59.16952133178711,,33.001739501953125,,,23.233844757080078
2003-06-27,Close,,,,,59.39460372924805,,36.27471923828125,,,27.33405876159668
2003-06-27,High,,,,,59.39460372924805,,37.628787994384766,,,28.34190559387207
2003-06-27,Low,,,,,59.39460372924805,,35.56205368041992,,,27.10500144958496
2003-06-27,Open,,,,,59.39460372924805,,37.628787994384766,,,28.11284828186035
2003-06-27,Volume,,,,,0.0,,36119.0,,,16129850.0
2003-06-30,Adj Close,,,,,59.16952133178711,,33.97428512573242,,,22.8963680267334
2003-06-30,Close,,,,,59.39460372924805,,37.343719482421875,,,26.937026977539062
2003-06-30,High,,,,,59.39460372924805,,38.127655029296875,,,27.63946533203125
2003-06-30,Low,,,,,59.39460372924805,,36.987388610839844,,,26.84540367126465
2003-06-30,Open,,,,,59.39460372924805,,37.9851188659668,,,27.63946533203125
2003-06-30,Volume,,,,,0.0,,29010.0,,,8107866.0
2003-07-01,Adj Close,,,,,59.16952133178711,,33.71494674682617,,,23.35066032409668
2003-07-01,Close,,,,,59.39460372924805,,37.05865478515625,,,27.471492767333984
2003-07-01,High,,,,,59.39460372924805,,38.05638885498047,,,27.853252410888672
2003-07-01,Low,,,,,59.39460372924805,,36.70232009887695,,,26.90648651123047
2003-07-01,Open,,,,,59.39460372924805,,38.05638885498047,,,27.15081214904785
2003-07-01,Volume,,,,,0.0,,14219.0,,,13516750.0
2003-07-02,Adj Close,,,,,59.16952133178711,,35.78971481323242,,,24.440967559814453
2003-07-02,Close,,,,,59.39460372924805,,39.33918762207031,,,28.754207611083984
2003-07-02,High,,,,,59.39460372924805,,39.90932083129883,,,28.952722549438477
2003-07-02,Low,,,,,59.39460372924805,,37.05865478515625,,,27.563114166259766
2003-07-02,Open,,,,,59.39460372924805,,37.91385269165039,,,27.563114166259766
2003-07-02,Volume,,,,,0.0,,46629.0,,,24976160.0
2003-07-03,Adj Close,,,,,59.16952133178711,,35.85454559326172,,,24.53182601928711
2003-07-03,Close,,,,,59.39460372924805,,39.41045379638672,,,28.861099243164062
2003-07-03,High,,,,,59.39460372924805,,41.69098663330078,,,29.89948844909668
2003-07-03,Low,,,,,59.39460372924805,,38.8403205871582,,,28.738937377929688
2003-07-03,Open,,,,,59.39460372924805,,39.980587005615234,,,29.3192138671875
2003-07-03,Volume,,,,,0.0,,71259.0,,,22795359.0
2003-07-04,Adj Close,,,,,59.16952133178711,,37.669960021972656,,,24.947179794311523
2003-07-04,Close,,,,,59.39460372924805,,41.40591812133789,,,29.349754333496094
2003-07-04,High,,,,,59.39460372924805,,42.759986877441406,,,29.548269271850586
2003-07-04,Low,,,,,59.39460372924805,,39.55298614501953,,,28.18920135498047
2003-07-04,Open,,,,,59.39460372924805,,41.26338577270508,,,28.98326301574707
2003-07-04,Volume,,,,,0.0,,118139.0,,,14410887.0
2003-07-07,Adj Close,,,,,59.16952133178711,,38.447998046875,,,24.75248146057129
2003-07-07,Close,,,,,59.39460372924805,,42.2611198425293,,,29.120697021484375
2003-07-07,High,,,,,59.39460372924805,,43.472652435302734,,,29.930030822753906
2003-07-07,Low,,,,,59.39460372924805,,37.842586517333984,,,28.98326301574707
2003-07-07,Open,,,,,59.39460372924805,,37.842586517333984,,,29.09015655517578
2003-07-07,Volume,,,,,0.0,,85511.0,,,9017258.0
2003-07-08,Adj Close,,,,,59.16952133178711,,38.51283264160156,,,25.738943099975586
2003-07-08,Close,,,,,59.39460372924805,,42.3323860168457,,,30.281248092651367
2003-07-08,High,,,,,59.39460372924805,,43.33012008666992,,,30.6019287109375
2003-07-08,Low,,,,,59.39460372924805,,41.833518981933594,,,28.906911849975586
2003-07-08,Open,,,,,59.39460372924805,,42.759986877441406,,,29.62462043762207
2003-07-08,Volume,,,,,0.0,,47282.0,,,25765048.0
2003-07-09,Adj Close,,,,,59.16952133178711,,36.17872619628906,,,25.687023162841797
2003-07-09,Close,,,,,59.39460372924805,,39.766788482666016,,,30.22016716003418
2003-07-09,High,,,,,59.39460372924805,,44.39911651611328,,,30.892065048217773
2003-07-09,Low,,,,,59.39460372924805,,39.33918762207031,,,29.777326583862305
2003-07-09,Open,,,,,59.39460372924805,,44.39911651611328,,,30.418682098388672
2003-07-09,Volume,,,,,0.0,,24985.0,,,18471465.0
2003-07-10,Adj Close,,,,,59.16952133178711,,35.724876403808594,,,26.06344223022461
2003-07-10,Close,,,,,59.39460372924805,,39.267921447753906,,,30.663009643554688
2003-07-10,High,,,,,59.39460372924805,,40.479454040527344,,,32.037349700927734
2003-07-10,Low,,,,,59.39460372924805,,36.41725540161133,,,30.479764938354492
2003-07-10,Open,,,,,59.39460372924805,,36.41725540161133,,,31.15166473388672
2003-07-10,Volume,,,,,0.0,,20309.0,,,14497063.0
2003-07-11,Adj Close,,,,,59.16952133178711,,34.88199996948242,,,27.049903869628906
2003-07-11,Close,,,,,59.39460372924805,,38.341453552246094,,,31.823562622070312
2003-07-11,High,,,,,59.39460372924805,,40.19438552856445,,,32.083160400390625
2003-07-11,Low,,,,,59.39460372924805,,37.77132034301758,,,30.311790466308594
2003-07-11,Open,,,,,59.39460372924805,,39.62425231933594,,,30.678279876708984
2003-07-11,Volume,,,,,0.0,,19115.0,,,17704780.0
2003-07-14,Adj Close,,,,,59.16952133178711,,39.355709075927734,,,30.16505241394043
2003-07-14,Close,,,,,59.39460372924805,,43.25885009765625,,,35.48846435546875
2003-07-14,High,,,,,59.39460372924805,,44.826717376708984,,,36.23671340942383
2003-07-14,Low,,,,,59.39460372924805,,38.55525588989258,,,31.793020248413086
2003-07-14,Open,,,,,59.39460372924805,,41.26338577270508,,,32.06789016723633
2003-07-14,Volume,,,,,0.0,,118095.0,,,44605399.0
2003-07-15,Adj Close,,,,,59.16952133178711,,37.02159118652344,,,29.438182830810547
2003-07-15,Close,,,,,59.39460372924805,,40.69325256347656,,,34.63331985473633
2003-07-15,High,,,,,59.39460372924805,,43.971519470214844,,,35.62589645385742
2003-07-15,Low,,,,,59.39460372924805,,40.33692169189453,,,33.82398986816406
2003-07-15,Open,,,,,59.39460372924805,,43.33012008666992,,,35.12197494506836
2003-07-15,Volume,,,,,0.0,,67022.0,,,31014761.0
2003-07-16,Adj Close,,,,,59.16952133178711,,37.34578323364258,,,30.10015106201172
2003-07-16,Close,,,,,59.39460372924805,,41.04958724975586,,,35.412113189697266
2003-07-16,High,,,,,59.39460372924805,,42.61745071411133,,,35.67170715332031
2003-07-16,Low,,,,,59.39460372924805,,40.05185317993164,,,34.08358383178711
2003-07-16,Open,,,,,59.39460372924805,,40.76451873779297,,,34.20574951171875
2003-07-16,Volume,,,,,0.0,,41076.0,,,15623017.0
2003-07-17,Adj Close,,,,,59.16952133178711,,36.37323760986328,,,28.10127067565918
2003-07-17,Close,,,,,59.39460372924805,,39.980587005615234,,,33.06046676635742
2003-07-17,High,,,,,59.39460372924805,,42.3323860168457,,,35.65644073486328
2003-07-17,Low,,,,,59.39460372924805,,39.62425231933594,,,32.41910934448242
2003-07-17,Open,,,,,59.39460372924805,,41.40591812133789,,,35.32048797607422
2003-07-17,Volume,,,,,0.0,,40121.0,,,12328485.0
2003-07-18,Adj Close,,,,,59.16952133178711,,35.98422622680664,,,28.153186798095703
2003-07-18,Close,,,,,59.39460372924805,,39.55298614501953,,,33.12154769897461
2003-07-18,High,,,,,59.39460372924805,,40.40818786621094,,,33.74763488769531
2003-07-18,Low,,,,,59.39460372924805,,39.196651458740234,,,31.793020248413086
2003-07-18,Open,,,,,59.39460372924805,,39.41045379638672,,,32.37329864501953
2003-07-18,Volume,,,,,0.0,,18035.0,,,17886131.0
2003-07-21,Adj Close,,,,,59.16952133178711,,34.55781173706055,,,28.14020347595215
2003-07-21,Close,,,,,59.39460372924805,,37.9851188659668,,,33.10627746582031
2003-07-21,High,,,,,59.39460372924805,,40.479454040527344,,,33.732364654541016
2003-07-21,Low,,,,,59.39460372924805,,37.129920959472656,,,32.770328521728516
2003-07-21,Open,,,,,59.39460372924805,,40.40818786621094,,,33.71709442138672
2003-07-21,Volume,,,,,0.0,,15427.0,,,9344102.0
2003-07-22,Adj Close,,,,,59.16952133178711,,34.49298095703125,,,29.08772850036621
2003-07-22,Close,,,,,59.39460372924805,,37.91385269165039,,,34.22101974487305
2003-07-22,High,,,,,59.39460372924805,,38.8403205871582,,,34.86237716674805
2003-07-22,Low,,,,,59.39460372924805,,37.343719482421875,,,32.678707122802734
2003-07-22,Open,,,,,59.39460372924805,,37.343719482421875,,,32.999385833740234
2003-07-22,Volume,,,,,0.0,,10856.0,,,17875159.0
2003-07-23,Adj Close,,,,,59.16952133178711,,35.2061882019043,,,30.956819534301758
2003-07-23,Close,,,,,59.39460372924805,,38.69778823852539,,,36.419960021972656
2003-07-23,High,,,,,59.39460372924805,,40.19438552856445,,,36.95442581176758
2003-07-23,Low,,,,,59.39460372924805,,38.341453552246094,,,35.30521774291992
2003-07-23,Open,,,,,59.39460372924805,,40.19438552856445,,,35.30521774291992
2003-07-23,Volume,,,,,0.0,,10982.0,,,34673068.0
2003-07-24,Adj Close,,,,,59.16952133178711,,35.076507568359375,,,30.45061492919922
2003-07-24,Close,,,,,59.39460372924805,,38.55525588989258,,,35.82441329956055
2003-07-24,High,,,,,59.39460372924805,,38.8403205871582,,,37.71794509887695
2003-07-24,Low,,,,,59.39460372924805,,38.19892120361328,,,35.50373458862305
2003-07-24,Open,,,,,59.39460372924805,,38.341453552246094,,,36.740638732910156
2003-07-24,Volume,,,,,0.0,,9700.0,,,37779377.0
2003-07-25,Adj Close,,,,,59.16952133178711,,35.076507568359375,,,30.061222076416016
2003-07-25,Close,,,,,59.39460372924805,,38.55525588989258,,,35.366302490234375
2003-07-25,High,,,,,59.39460372924805,,39.90932083129883,,,36.03820037841797
2003-07-25,Low,,,,,59.39460372924805,,38.127655029296875,,,34.20574951171875
2003-07-25,Open,,,,,59.39460372924805,,38.341453552246094,,,36.03820037841797
2003-07-25,Volume,,,,,0.0,,40025.0,,,17953703.0
2003-07-28,Adj Close,,,,,59.16952133178711,,35.076507568359375,,,30.671266555786133
2003-07-28,Close,,,,,59.39460372924805,,38.55525588989258,,,36.08401107788086
2003-07-28,High,,,,,59.39460372924805,,40.05185317993164,,,36.61847686767578
2003-07-28,Low,,,,,59.39460372924805,,38.19892120361328,,,35.335758209228516
2003-07-28,Open,,,,,59.39460372924805,,39.41045379638672,,,35.931304931640625
2003-07-28,Volume,,,,,0.0,,34873.0,,,13313746.0
2003-07-29,Adj Close,,,,,59.16952133178711,,35.59519958496094,,,30.02228355407715
2003-07-29,Close,,,,,59.39460372924805,,39.12538528442383,,,35.32048797607422
2003-07-29,High,,,,,59.39460372924805,,39.196651458740234,,,36.58793258666992
2003-07-29,Low,,,,,59.39460372924805,,38.127655029296875,,,34.770755767822266
2003-07-29,Open,,,,,59.39460372924805,,38.982852935791016,,,36.58793258666992
2003-07-29,Volume,,,,,0.0,,8943.0,,,13743309.0
2003-07-30,Adj Close,,,,,59.16952133178711,,37.15127182006836,,,30.645307540893555
2003-07-30,Close,,,,,59.39460372924805,,40.835784912109375,,,36.053470611572266
2003-07-30,High,,,,,59.39460372924805,,41.619720458984375,,,36.328338623046875
2003-07-30,Low,,,,,59.39460372924805,,39.196651458740234,,,34.29737091064453
2003-07-30,Open,,,,,59.39460372924805,,39.766788482666016,,,35.50373458862305
2003-07-30,Volume,,,,,0.0,,55460.0,,,22542871.0
2003-07-31,Adj Close,,,,,59.16952133178711,,35.85454559326172,,,31.501972198486328
2003-07-31,Close,,,,,59.39460372924805,,39.41045379638672,,,37.061317443847656
2003-07-31,High,,,,,59.39460372924805,,42.04731750488281,,,37.840110778808594
2003-07-31,Low,,,,,59.39460372924805,,38.982852935791016,,,35.48846435546875
2003-07-31,Open,,,,,59.39460372924805,,41.334651947021484,,,36.17563247680664
2003-07-31,Volume,,,,,0.0,,26061.0,,,22810388.0
2003-08-01,Adj Close,,,,,59.16952133178711,,35.724876403808594,,,30.865964889526367
2003-08-01,Close,,,,,59.39460372924805,,39.267921447753906,,,36.31306838989258
2003-08-01,High,,,,,59.39460372924805,,39.980587005615234,,,37.71794509887695
2003-08-01,Low,,,,,59.39460372924805,,38.91158676147461,,,36.12982177734375
2003-08-01,Open,,,,,59.39460372924805,,39.55298614501953,,,37.21402359008789
2003-08-01,Volume,,,,,0.0,,17797.0,,,10692742.0
2003-08-04,Adj Close,,,,,59.16952133178711,,35.78971481323242,,,29.671823501586914
2003-08-04,Close,,,,,59.39460372924805,,39.33918762207031,,,34.90818786621094
2003-08-04,High,,,,,59.39460372924805,,40.90705490112305,,,36.03820037841797
2003-08-04,Low,,,,,59.39460372924805,,39.196651458740234,,,34.740211486816406
2003-08-04,Open,,,,,59.39460372924805,,40.90705490112305,,,36.03820037841797
2003-08-04,Volume,,,,,0.0,,14277.0,,,10658365.0
2003-08-05,Adj Close,,,,,59.16952133178711,,34.68749237060547,,,29.503087997436523
2003-08-05,Close,,,,,59.39460372924805,,38.127655029296875,,,34.70967102050781
2003-08-05,High,,,,,59.39460372924805,,39.695518493652344,,,36.14509201049805
2003-08-05,Low,,,,,59.39460372924805,,37.91385269165039,,,34.51115798950195
2003-08-05,Open,,,,,59.39460372924805,,39.55298614501953,,,35.15251541137695
2003-08-05,Volume,,,,,0.0,,20232.0,,,13453821.0
2003-08-06,Adj Close,,,,,59.16952133178711,,33.3907585144043,,,29.99631690979004
2003-08-06,Close,,,,,59.39460372924805,,36.70232009887695,,,35.289947509765625
2003-08-06,High,,,,,59.39460372924805,,39.12538528442383,,,35.65644073486328
2003-08-06,Low,,,,,59.39460372924805,,36.488521575927734,,,33.22843933105469
2003-08-06,Open,,,,,59.39460372924805,,39.12538528442383,,,33.71709442138672
2003-08-06,Volume,,,,,0.0,,32232.0,,,29514256.0
2003-08-07,Adj Close,,,,,59.16952133178711,,34.363311767578125,,,29.814599990844727
2003-08-07,Close,,,,,59.39460372924805,,37.77132034301758,,,35.0761604309082
2003-08-07,High,,,,,59.39460372924805,,38.05638885498047,,,35.885494232177734
2003-08-07,Low,,,,,59.39460372924805,,37.41498565673828,,,34.83183670043945
2003-08-07,Open,,,,,59.39460372924805,,38.05638885498047,,,35.35102844238281
2003-08-07,Volume,,,,,0.0,,6933.0,,,10065683.0
2003-08-08,Adj Close,,,,,59.16952133178711,,34.55781173706055,,,29.95737648010254
2003-08-08,Close,,,,,59.39460372924805,,37.9851188659668,,,35.244136810302734
2003-08-08,High,,,,,59.39460372924805,,38.8403205871582,,,35.79387283325195
2003-08-08,Low,,,,,59.39460372924805,,37.77132034301758,,,35.12197494506836
2003-08-08,Open,,,,,59.39460372924805,,38.8403205871582,,,35.289947509765625
2003-08-08,Volume,,,,,0.0,,18269.0,,,9140502.0
2003-08-11,Adj Close,,,,,59.16952133178711,,35.076507568359375,,,29.944406509399414
2003-08-11,Close,,,,,59.39460372924805,,38.55525588989258,,,35.22886657714844
2003-08-11,High,,,,,59.39460372924805,,38.982852935791016,,,35.62589645385742
2003-08-11,Low,,,,,59.39460372924805,,37.77132034301758,,,34.877647399902344
2003-08-11,Open,,,,,59.39460372924805,,38.483985900878906,,,35.30521774291992
2003-08-11,Volume,,,,,0.0,,31612.0,,,6403489.0
2003-08-12,Adj Close,,,,,59.16952133178711,,34.2984733581543,,,31.13854217529297
2003-08-12,Close,,,,,59.39460372924805,,37.70005416870117,,,36.63374710083008
2003-08-12,High,,,,,59.39460372924805,,39.90932083129883,,,37.015506744384766
2003-08-12,Low,,,,,59.39460372924805,,37.343719482421875,,,35.0761604309082
2003-08-12,Open,,,,,59.39460372924805,,39.90932083129883,,,35.35102844238281
2003-08-12,Volume,,,,,0.0,,10182.0,,,24697680.0
2003-08-13,Adj Close,,,,,59.16952133178711,,33.71494674682617,,,31.0606632232666
2003-08-13,Close,,,,,59.39460372924805,,37.05865478515625,,,36.54212188720703
2003-08-13,High,,,,,59.39460372924805,,39.90932083129883,,,37.015506744384766
2003-08-13,Low,,,,,59.39460372924805,,36.844852447509766,,,35.85495376586914
2003-08-13,Open,,,,,59.39460372924805,,39.90932083129883,,,36.649017333984375
2003-08-13,Volume,,,,,0.0,,19529.0,,,13518030.0
2003-08-14,Adj Close,,,,,59.16952133178711,,33.65010452270508,,,30.54147720336914
2003-08-14,Close,,,,,59.39460372924805,,36.987388610839844,,,35.931304931640625
2003-08-14,High,,,,,59.39460372924805,,37.77132034301758,,,36.801719665527344
2003-08-14,Low,,,,,59.39460372924805,,36.77358627319336,,,35.732791900634766
2003-08-14,Open,,,,,59.39460372924805,,37.70005416870117,,,36.71009826660156
2003-08-14,Volume,,,,,0.0,,13111.0,,,6545859.0
2003-08-15,Adj Close,,,,,59.16952133178711,,33.65010452270508,,,30.54147720336914
2003-08-15,Close,,,,,59.39460372924805,,36.987388610839844,,,35.931304931640625
2003-08-15,High,,,,,59.39460372924805,,36.987388610839844,,,35.931304931640625
2003-08-15,Low,,,,,59.39460372924805,,36.987388610839844,,,35.931304931640625
2003-08-15,Open,,,,,59.39460372924805,,36.987388610839844,,,35.931304931640625
2003-08-15,Volume,,,,,0.0,,0.0,,,0.0
2003-08-18,Adj Close,,,,,59.16952133178711,,33.585269927978516,,,29.90545654296875
2003-08-18,Close,,,,,59.39460372924805,,36.91612243652344,,,35.18305587768555
2003-08-18,High,,,,,59.39460372924805,,37.70005416870117,,,36.160362243652344
2003-08-18,Low,,,,,59.39460372924805,,36.488521575927734,,,34.816566467285156
2003-08-18,Open,,,,,59.39460372924805,,37.129920959472656,,,35.977115631103516
2003-08-18,Volume,,,,,0.0,,16720.0,,,4881678.0
2003-08-19,Adj Close,,,,,59.16952133178711,,33.52043914794922,,,29.08772850036621
2003-08-19,Close,,,,,59.39460372924805,,36.844852447509766,,,34.22101974487305
2003-08-19,High,,,,,59.39460372924805,,40.835784912109375,,,35.85495376586914
2003-08-19,Low,,,,,59.39460372924805,,36.77358627319336,,,33.70182418823242
2003-08-19,Open,,,,,59.39460372924805,,38.341453552246094,,,35.366302490234375
2003-08-19,Volume,,,,,0.0,,12225.0,,,7873118.0
2003-08-20,Adj Close,,,,,59.16952133178711,,33.90945053100586,,,29.1785888671875
2003-08-20,Close,,,,,59.39460372924805,,37.27245330810547,,,34.327911376953125
2003-08-20,High,,,,,59.39460372924805,,37.77132034301758,,,35.58008575439453
2003-08-20,Low,,,,,59.39460372924805,,37.129920959472656,,,34.20574951171875
2003-08-20,Open,,,,,59.39460372924805,,37.55752182006836,,,34.877647399902344
2003-08-20,Volume,,,,,0.0,,9203.0,,,6597246.0
2003-08-21,Adj Close,,,,,59.16952133178711,,33.90945053100586,,,30.13909339904785
2003-08-21,Close,,,,,59.39460372924805,,37.27245330810547,,,35.457923889160156
2003-08-21,High,,,,,59.39460372924805,,40.621986389160156,,,35.85495376586914
2003-08-21,Low,,,,,59.39460372924805,,37.05865478515625,,,34.602779388427734
2003-08-21,Open,,,,,59.39460372924805,,40.621986389160156,,,34.602779388427734
2003-08-21,Volume,,,,,0.0,,16686.0,,,10225777.0
2003-08-22,Adj Close,,,,,59.16952133178711,,33.585269927978516,,,30.10015106201172
2003-08-22,Close,,,,,59.39460372924805,,36.91612243652344,,,35.412113189697266
2003-08-22,High,,,,,59.39460372924805,,38.127655029296875,,,36.19090270996094
2003-08-22,Low,,,,,59.39460372924805,,36.844852447509766,,,35.12197494506836
2003-08-22,Open,,,,,59.39460372924805,,38.127655029296875,,,35.85495376586914
2003-08-22,Volume,,,,,0.0,,14080.0,,,9904902.0
2003-08-25,Adj Close,,,,,59.16952133178711,,32.61272048950195,,,27.413339614868164
2003-08-25,Close,,,,,59.39460372924805,,35.84712219238281,,,32.25113296508789
2003-08-25,High,,,,,59.39460372924805,,37.77132034301758,,,35.732791900634766
2003-08-25,Low,,,,,59.39460372924805,,34.20798873901367,,,28.922182083129883
2003-08-25,Open,,,,,59.39460372924805,,37.77132034301758,,,35.59535598754883
2003-08-25,Volume,,,,,0.0,,19640.0,,,24947146.0
2003-08-26,Adj Close,,,,,59.16952133178711,,33.19624710083008,,,27.465259552001953
2003-08-26,Close,,,,,59.39460372924805,,36.488521575927734,,,32.312217712402344
2003-08-26,High,,,,,59.39460372924805,,36.70232009887695,,,34.19047927856445
2003-08-26,Low,,,,,59.39460372924805,,35.63331985473633,,,32.11370086669922
2003-08-26,Open,,,,,59.39460372924805,,35.70458984375,,,32.37329864501953
2003-08-26,Volume,,,,,0.0,,10307.0,,,21210849.0
2003-08-27,Adj Close,,,,,59.16952133178711,,33.455596923828125,,,27.504201889038086
2003-08-27,Close,,,,,59.39460372924805,,36.77358627319336,,,32.358028411865234
2003-08-27,High,,,,,59.39460372924805,,37.55752182006836,,,33.594932556152344
2003-08-27,Low,,,,,59.39460372924805,,36.70232009887695,,,32.15951156616211
2003-08-27,Open,,,,,59.39460372924805,,37.129920959472656,,,32.8466796875
2003-08-27,Volume,,,,,0.0,,14305.0,,,10387946.0
2003-08-28,Adj Close,,,,,59.16952133178711,,34.2984733581543,,,27.27056121826172
2003-08-28,Close,,,,,59.39460372924805,,37.70005416870117,,,32.083160400390625
2003-08-28,High,,,,,59.39460372924805,,38.8403205871582,,,33.71709442138672
2003-08-28,Low,,,,,59.39460372924805,,36.34598922729492,,,31.762481689453125
2003-08-28,Open,,,,,59.39460372924805,,37.05865478515625,,,33.28952407836914
2003-08-28,Volume,,,,,0.0,,36906.0,,,11290544.0
2003-08-29,Adj Close,,,,,59.16952133178711,,33.71494674682617,,,26.73838996887207
2003-08-29,Close,,,,,59.39460372924805,,37.05865478515625,,,31.45707130432129
2003-08-29,High,,,,,59.39460372924805,,39.196651458740234,,,32.98411560058594
2003-08-29,Low,,,,,59.39460372924805,,36.844852447509766,,,31.029499053955078
2003-08-29,Open,,,,,59.39460372924805,,38.55525588989258,,,32.98411560058594
2003-08-29,Volume,,,,,0.0,,30726.0,,,23004519.0
2003-09-01,Adj Close,,,,,59.16952133178711,,33.90945053100586,,,27.361419677734375
2003-09-01,Close,,,,,59.39460372924805,,37.27245330810547,,,32.1900520324707
2003-09-01,High,,,,,59.39460372924805,,37.70005416870117,,,32.8314094543457
2003-09-01,Low,,,,,59.39460372924805,,37.05865478515625,,,31.762481689453125
2003-09-01,Open,,,,,59.39460372924805,,37.129920959472656,,,32.06789016723633
2003-09-01,Volume,,,,,0.0,,11976.0,,,10196881.0
2003-09-02,Adj Close,,,,,59.16952133178711,,33.52043914794922,,,28.646419525146484
2003-09-02,Close,,,,,59.39460372924805,,36.844852447509766,,,33.70182418823242
2003-09-02,High,,,,,59.39460372924805,,37.70005416870117,,,34.25156021118164
2003-09-02,Low,,,,,59.39460372924805,,36.34598922729492,,,32.235862731933594
2003-09-02,Open,,,,,59.39460372924805,,37.129920959472656,,,32.556541442871094
2003-09-02,Volume,,,,,0.0,,17517.0,,,28013597.0
2003-09-03,Adj Close,,,,,59.16952133178711,,33.77978515625,,,28.036375045776367
2003-09-03,Close,,,,,59.39460372924805,,37.129920959472656,,,32.98411560058594
2003-09-03,High,,,,,59.39460372924805,,38.91158676147461,,,34.648590087890625
2003-09-03,Low,,,,,59.39460372924805,,36.844852447509766,,,32.70924758911133
2003-09-03,Open,,,,,59.39460372924805,,37.41498565673828,,,34.282100677490234
2003-09-03,Volume,,,,,0.0,,39979.0,,,13275384.0
2003-09-04,Adj Close,,,,,59.16952133178711,,33.32592010498047,,,28.68535804748535
2003-09-04,Close,,,,,59.39460372924805,,36.63105392456055,,,33.74763488769531
2003-09-04,High,,,,,59.39460372924805,,37.77132034301758,,,34.740211486816406
2003-09-04,Low,,,,,59.39460372924805,,35.989654541015625,,,33.320064544677734
2003-09-04,Open,,,,,59.39460372924805,,36.91612243652344,,,33.320064544677734
2003-09-04,Volume,,,,,0.0,,17500.0,,,21319912.0
2003-09-05,Adj Close,,,,,59.16952133178711,,33.52043914794922,,,29.84056282043457
2003-09-05,Close,,,,,59.39460372924805,,36.844852447509766,,,35.10670471191406
2003-09-05,High,,,,,59.39460372924805,,37.27245330810547,,,35.58008575439453
2003-09-05,Low,,,,,59.39460372924805,,36.63105392456055,,,33.7934455871582
2003-09-05,Open,,,,,59.39460372924805,,37.05865478515625,,,34.20574951171875
2003-09-05,Volume,,,,,0.0,,13404.0,,,16786521.0
2003-09-08,Adj Close,,,,,59.16952133178711,,33.585269927978516,,,29.13965606689453
2003-09-08,Close,,,,,59.39460372924805,,36.91612243652344,,,34.282100677490234
2003-09-08,High,,,,,59.39460372924805,,37.343719482421875,,,36.03820037841797
2003-09-08,Low,,,,,59.39460372924805,,36.34598922729492,,,34.15993881225586
2003-09-08,Open,,,,,59.39460372924805,,36.34598922729492,,,35.44265365600586
2003-09-08,Volume,,,,,0.0,,10196.0,,,11599213.0
2003-09-09,Adj Close,,,,,59.16952133178711,,33.19624710083008,,,28.931974411010742
2003-09-09,Close,,,,,59.39460372924805,,36.488521575927734,,,34.03777313232422
2003-09-09,High,,,,,59.39460372924805,,36.844852447509766,,,35.21359634399414
2003-09-09,Low,,,,,59.39460372924805,,36.13218688964844,,,33.61020278930664
2003-09-09,Open,,,,,59.39460372924805,,36.488521575927734,,,34.72494125366211
2003-09-09,Volume,,,,,0.0,,12350.0,,,10025969.0
2003-09-10,Adj Close,,,,,59.16952133178711,,32.80722427368164,,,28.17914581298828
2003-09-10,Close,,,,,59.39460372924805,,36.06092071533203,,,33.1520881652832
2003-09-10,High,,,,,59.39460372924805,,36.41725540161133,,,34.19047927856445
2003-09-10,Low,,,,,59.39460372924805,,35.63331985473633,,,32.678707122802734
2003-09-10,Open,,,,,59.39460372924805,,35.63331985473633,,,33.915611267089844
2003-09-10,Volume,,,,,0.0,,13219.0,,,13700490.0
2003-09-11,Adj Close,,,,,59.16952133178711,,32.41820526123047,,,27.036922454833984
2003-09-11,Close,,,,,59.39460372924805,,35.63331985473633,,,31.808292388916016
2003-09-11,High,,,,,59.39460372924805,,36.488521575927734,,,33.5033073425293
2003-09-11,Low,,,,,59.39460372924805,,35.2769889831543,,,31.60977554321289
